samp_date,field_pt_name,parameter,parameter_name,parvq,value,units,wwtp
4/22/2021,effluent,PFNA,Perfluorononanoic acid,=,2.1,NG/L,South Bay WRP
4/22/2021,effluent,PFDA,Perfluorodecanoic acid,=,1.4,NG/L,South Bay WRP
4/22/2021,influent,PFDA,Perfluorodecanoic acid,=,1.4,NG/L,South Bay WRP
4/22/2021,influent,PFOA,Perfluorooctanoic acid,=,16,NG/L,South Bay WRP
4/22/2021,effluent,PFOA,Perfluorooctanoic acid,=,16,NG/L,South Bay WRP
4/22/2021,influent,PFOA,Perfluorooctanoic acid,=,16,NG/L,South Bay WRP
4/22/2021,effluent,PFOA,Perfluorooctanoic acid,=,16,NG/L,South Bay WRP
4/22/2021,influent,PFOS,Perfluorooctane sulfonic acid,=,26,NG/L,South Bay WRP
4/22/2021,effluent,PFPA,Perfluoropentanoic acid,=,53,NG/L,South Bay WRP
4/22/2021,influent,PFPA,Perfluoropentanoic acid,=,55,NG/L,South Bay WRP
4/22/2021,influent,PFPA,Perfluoropentanoic acid,=,18,NG/L,South Bay WRP
4/22/2021,effluent,PFPA,Perfluoropentanoic acid,=,53,NG/L,South Bay WRP
4/22/2021,influent,PFPA,Perfluoropentanoic acid,=,55,NG/L,South Bay WRP
4/22/2021,influent,PFPES,Perfluoropentane sulfonoic acid,=,3.4,NG/L,South Bay WRP
4/22/2021,influent,PFHxS,Perfluorohexanesulfonic acid,=,4.6,NG/L,South Bay WRP
4/22/2021,effluent,PFHxS,Perfluorohexanesulfonic acid,=,9.9,NG/L,South Bay WRP
4/22/2021,influent,PFHxS,Perfluorohexanesulfonic acid,=,4.6,NG/L,South Bay WRP
4/22/2021,effluent,PFHxS,Perfluorohexanesulfonic acid,=,9.9,NG/L,South Bay WRP
4/22/2021,influent,PFOS,Perfluorooctane sulfonic acid,=,8.4,NG/L,South Bay WRP
4/22/2021,influent,PFOS,Perfluorooctane sulfonic acid,=,8.4,NG/L,South Bay WRP
4/22/2021,effluent,PFOS,Perfluorooctane sulfonic acid,=,9.3,NG/L,South Bay WRP
4/22/2021,effluent,PFOS,Perfluorooctane sulfonic acid,=,9.3,NG/L,South Bay WRP
7/1/2021,influent,PFBS,Perfluorobutanesulfonic acid,=,4.8,NG/L,South Bay WRP
7/1/2021,influent,PFBA,Perfluorobutyric acid,=,6.2,NG/L,South Bay WRP
7/1/2021,influent,PFHxA,Perfluorohexanoic acid,=,63,NG/L,South Bay WRP
7/1/2021,influent,PFHpA,Perfluoroheptanoic acid,=,5.4,NG/L,South Bay WRP
7/1/2021,influent,PFHxS,Perfluorohexanesulfonic acid,=,9.3,NG/L,South Bay WRP
7/1/2021,influent,PFOA,Perfluorooctanoic acid,=,11,NG/L,South Bay WRP
7/1/2021,influent,PFOS,Perfluorooctane sulfonic acid,=,7.5,NG/L,South Bay WRP
7/1/2021,influent,PFPA,Perfluoropentanoic acid,=,150,NG/L,South Bay WRP
7/1/2021,effluent,PFBS,Perfluorobutanesulfonic acid,=,4.5,NG/L,South Bay WRP
7/1/2021,effluent,PFBA,Perfluorobutyric acid,=,6.8,NG/L,South Bay WRP
7/1/2021,influent,PFHxA,Perfluorohexanoic acid,=,29,NG/L,South Bay WRP
7/1/2021,effluent,PFHxA,Perfluorohexanoic acid,=,64,NG/L,South Bay WRP
7/1/2021,effluent,PFHpA,Perfluoroheptanoic acid,=,5.3,NG/L,South Bay WRP
7/1/2021,effluent,PFHxS,Perfluorohexanesulfonic acid,=,8,NG/L,South Bay WRP
7/1/2021,effluent,PFOA,Perfluorooctanoic acid,=,12,NG/L,South Bay WRP
7/1/2021,effluent,PFOS,Perfluorooctane sulfonic acid,=,7.5,NG/L,South Bay WRP
7/1/2021,effluent,PFPA,Perfluoropentanoic acid,=,150,NG/L,South Bay WRP
10/5/2020,effluent,PFBA,Perfluorobutyric acid,=,6.41,NG/L,Donald C. Tillman WWRP
10/5/2020,influent,PFBA,Perfluorobutyric acid,=,5.65,NG/L,Donald C. Tillman WWRP
10/5/2020,effluent,PFHxA,Perfluorohexanoic acid,=,30.7,NG/L,Donald C. Tillman WWRP
10/5/2020,influent,PFHxA,Perfluorohexanoic acid,=,9.54,NG/L,Donald C. Tillman WWRP
10/5/2020,effluent,PFDA,Perfluorodecanoic acid,=,11.2,NG/L,Donald C. Tillman WWRP
10/5/2020,effluent,PFOA,Perfluorooctanoic acid,=,34.2,NG/L,Donald C. Tillman WWRP
10/5/2020,effluent,PFPA,Perfluoropentanoic acid,=,6.41,NG/L,Donald C. Tillman WWRP
2/2/2021,influent,PFBA,Perfluorobutyric acid,=,5.05,NG/L,Donald C. Tillman WWRP
2/2/2021,effluent,PFBA,Perfluorobutyric acid,=,8.22,NG/L,Donald C. Tillman WWRP
2/2/2021,influent,PFHxA,Perfluorohexanoic acid,=,6.31,NG/L,Donald C. Tillman WWRP
2/2/2021,effluent,PFHxA,Perfluorohexanoic acid,=,32.9,NG/L,Donald C. Tillman WWRP
2/2/2021,effluent,PFDA,Perfluorodecanoic acid,=,6.85,NG/L,Donald C. Tillman WWRP
2/2/2021,effluent,PFOA,Perfluorooctanoic acid,=,28.8,NG/L,Donald C. Tillman WWRP
2/2/2021,effluent,FOSA,Perfluorooctane sulfonamide,=,4.52,NG/L,Donald C. Tillman WWRP
2/2/2021,influent,PFOS,Perfluorooctane sulfonic acid,=,11.9,NG/L,Donald C. Tillman WWRP
2/2/2021,influent,PFPES,Perfluoropentane sulfonoic acid,=,17.1,NG/L,Donald C. Tillman WWRP
4/4/2021,influent,PFBS,Perfluorobutanesulfonic acid,=,5.39,NG/L,Donald C. Tillman WWRP
4/4/2021,effluent,PFBS,Perfluorobutanesulfonic acid,=,4.82,NG/L,Donald C. Tillman WWRP
4/4/2021,influent,PFHxA,Perfluorohexanoic acid,=,10,NG/L,Donald C. Tillman WWRP
4/4/2021,effluent,PFHxA,Perfluorohexanoic acid,=,22,NG/L,Donald C. Tillman WWRP
4/4/2021,effluent,PFOA,Perfluorooctanoic acid,=,15.5,NG/L,Donald C. Tillman WWRP
4/4/2021,influent,PFOA,Perfluorooctanoic acid,=,5.8,NG/L,Donald C. Tillman WWRP
4/4/2021,effluent,FOSA,Perfluorooctane sulfonamide,=,4.8,NG/L,Donald C. Tillman WWRP
4/4/2021,effluent,PFPA,Perfluoropentanoic acid,=,4.81,NG/L,Donald C. Tillman WWRP
4/4/2021,effluent,PFBA,Perfluorobutyric acid,=,7.09,NG/L,Donald C. Tillman WWRP
4/4/2021,influent,PFBA,Perfluorobutyric acid,=,5.48,NG/L,Donald C. Tillman WWRP
7/7/2021,effluent,PFHxA,Perfluorohexanoic acid,=,20.2,NG/L,Donald C. Tillman WWRP
7/7/2021,effluent,PFOA,Perfluorooctanoic acid,=,9.81,NG/L,Donald C. Tillman WWRP
7/7/2021,effluent,FOSA,Perfluorooctane sulfonamide,=,17.6,NG/L,Donald C. Tillman WWRP
11/18/2020,effluent,PFBS,Perfluorobutanesulfonic acid,=,3.14,NG/L,Valencia WRP
11/18/2020,effluent,PFBA,Perfluorobutyric acid,=,4.35,NG/L,Valencia WRP
11/18/2020,effluent,PFHxA,Perfluorohexanoic acid,=,29.3,NG/L,Valencia WRP
11/18/2020,effluent,PFOA,Perfluorooctanoic acid,=,8.83,NG/L,Valencia WRP
11/18/2020,effluent,PFOS,Perfluorooctane sulfonic acid,=,2.27,NG/L,Valencia WRP
11/18/2020,effluent,PFPA,Perfluoropentanoic acid,=,13.3,NG/L,Valencia WRP
11/18/2020,influent,6:2FTS,6:2 Fluorotelomer sulfonic acid,=,4.78,NG/L,Valencia WRP
11/18/2020,influent,PFBA,Perfluorobutyric acid,=,2.65,NG/L,Valencia WRP
11/18/2020,influent,PFHxA,Perfluorohexanoic acid,=,7.51,NG/L,Valencia WRP
11/18/2020,influent,PFHxS,Perfluorohexanesulfonic acid,=,4.21,NG/L,Valencia WRP
11/18/2020,influent,PFOA,Perfluorooctanoic acid,=,3.83,NG/L,Valencia WRP
11/18/2020,influent,PFPA,Perfluoropentanoic acid,=,3.3,NG/L,Valencia WRP
2/11/2021,influent,PFBS,Perfluorobutanesulfonic acid,=,2.6,NG/L,Valencia WRP
2/11/2021,effluent,PFBS,Perfluorobutanesulfonic acid,=,3.71,NG/L,Valencia WRP
2/11/2021,influent,PFBA,Perfluorobutyric acid,=,3.44,NG/L,Valencia WRP
2/11/2021,effluent,PFBA,Perfluorobutyric acid,=,4.4,NG/L,Valencia WRP
2/11/2021,effluent,PFHxA,Perfluorohexanoic acid,=,25.7,NG/L,Valencia WRP
2/11/2021,influent,PFHxA,Perfluorohexanoic acid,=,7.53,NG/L,Valencia WRP
2/11/2021,influent,PFHxS,Perfluorohexanesulfonic acid,=,3.92,NG/L,Valencia WRP
2/11/2021,effluent,PFOA,Perfluorooctanoic acid,=,8.62,NG/L,Valencia WRP
2/11/2021,influent,PFOA,Perfluorooctanoic acid,=,2.64,NG/L,Valencia WRP
2/11/2021,influent,PFPA,Perfluoropentanoic acid,=,4.68,NG/L,Valencia WRP
2/11/2021,effluent,PFPA,Perfluoropentanoic acid,=,11.6,NG/L,Valencia WRP
5/6/2021,effluent,PFBS,Perfluorobutanesulfonic acid,=,3.24,NG/L,Valencia WRP
5/6/2021,effluent,PFBA,Perfluorobutyric acid,=,5.27,NG/L,Valencia WRP
5/6/2021,influent,PFBA,Perfluorobutyric acid,=,4.64,NG/L,Valencia WRP
5/6/2021,effluent,PFHxA,Perfluorohexanoic acid,=,23.7,NG/L,Valencia WRP
5/6/2021,influent,PFHxA,Perfluorohexanoic acid,=,6.72,NG/L,Valencia WRP
5/6/2021,effluent,PFOA,Perfluorooctanoic acid,=,6.73,NG/L,Valencia WRP
5/6/2021,influent,PFOA,Perfluorooctanoic acid,=,3.44,NG/L,Valencia WRP
5/6/2021,effluent,PFOS,Perfluorooctane sulfonic acid,=,2.04,NG/L,Valencia WRP
5/6/2021,influent,PFPA,Perfluoropentanoic acid,=,5.63,NG/L,Valencia WRP
5/6/2021,effluent,PFPA,Perfluoropentanoic acid,=,12.2,NG/L,Valencia WRP
8/12/2021,effluent,PFHxA,Perfluorohexanoic acid,=,20.9,NG/L,Valencia WRP
8/12/2021,influent,PFHxA,Perfluorohexanoic acid,=,11.8,NG/L,Valencia WRP
8/12/2021,effluent,PFHpA,Perfluoroheptanoic acid,=,2.04,NG/L,Valencia WRP
8/12/2021,influent,PFHpA,Perfluoroheptanoic acid,=,4.92,NG/L,Valencia WRP
8/12/2021,effluent,PFHxS,Perfluorohexanesulfonic acid,=,3.71,NG/L,Valencia WRP
8/12/2021,effluent,PFOA,Perfluorooctanoic acid,=,8.4,NG/L,Valencia WRP
8/12/2021,influent,PFOA,Perfluorooctanoic acid,=,4.96,NG/L,Valencia WRP
8/12/2021,influent,PFPA,Perfluoropentanoic acid,=,9.35,NG/L,Valencia WRP
8/12/2021,effluent,PFPA,Perfluoropentanoic acid,=,29.8,NG/L,Valencia WRP
11/19/2020,influent,PFBA,Perfluorobutyric acid,=,2.21,NG/L,San Jose Creek Water Reclamation Plant
11/19/2020,effluent,PFBA,Perfluorobutyric acid,=,2.94,NG/L,San Jose Creek Water Reclamation Plant
11/19/2020,effluent,PFHxA,Perfluorohexanoic acid,=,18.7,NG/L,San Jose Creek Water Reclamation Plant
11/19/2020,influent,PFHxA,Perfluorohexanoic acid,=,2.71,NG/L,San Jose Creek Water Reclamation Plant
11/19/2020,influent,PFHxS,Perfluorohexanesulfonic acid,=,3.85,NG/L,San Jose Creek Water Reclamation Plant
11/19/2020,effluent,PFOA,Perfluorooctanoic acid,=,6.29,NG/L,San Jose Creek Water Reclamation Plant
11/19/2020,effluent,FOSA,Perfluorooctane sulfonamide,=,3.49,NG/L,San Jose Creek Water Reclamation Plant
11/19/2020,effluent,PFPA,Perfluoropentanoic acid,=,16.3,NG/L,San Jose Creek Water Reclamation Plant
2/9/2021,influent,PFBA,Perfluorobutyric acid,=,22.1,NG/L,San Jose Creek Water Reclamation Plant
2/9/2021,effluent,PFBA,Perfluorobutyric acid,=,3.4,NG/L,San Jose Creek Water Reclamation Plant
2/9/2021,effluent,PFHxA,Perfluorohexanoic acid,=,15.8,NG/L,San Jose Creek Water Reclamation Plant
2/9/2021,influent,PFHxA,Perfluorohexanoic acid,=,3.43,NG/L,San Jose Creek Water Reclamation Plant
2/9/2021,effluent,PFOA,Perfluorooctanoic acid,=,5.84,NG/L,San Jose Creek Water Reclamation Plant
2/9/2021,effluent,FOSA,Perfluorooctane sulfonamide,=,2.63,NG/L,San Jose Creek Water Reclamation Plant
2/9/2021,effluent,PFPA,Perfluoropentanoic acid,=,13.4,NG/L,San Jose Creek Water Reclamation Plant
2/9/2021,influent,PFPA,Perfluoropentanoic acid,=,3.37,NG/L,San Jose Creek Water Reclamation Plant
5/25/2021,effluent,PFBA,Perfluorobutyric acid,=,6.11,NG/L,San Jose Creek Water Reclamation Plant
5/25/2021,effluent,PFHxA,Perfluorohexanoic acid,=,18,NG/L,San Jose Creek Water Reclamation Plant
5/25/2021,influent,PFHxA,Perfluorohexanoic acid,=,5.01,NG/L,San Jose Creek Water Reclamation Plant
5/25/2021,effluent,PFOA,Perfluorooctanoic acid,=,4.94,NG/L,San Jose Creek Water Reclamation Plant
5/25/2021,influent,PFOA,Perfluorooctanoic acid,=,2.14,NG/L,San Jose Creek Water Reclamation Plant
5/25/2021,effluent,FOSA,Perfluorooctane sulfonamide,=,2.33,NG/L,San Jose Creek Water Reclamation Plant
5/25/2021,effluent,PFPA,Perfluoropentanoic acid,=,12.9,NG/L,San Jose Creek Water Reclamation Plant
5/25/2021,influent,PFPA,Perfluoropentanoic acid,=,4.9,NG/L,San Jose Creek Water Reclamation Plant
8/3/2021,effluent,PFBA,Perfluorobutyric acid,=,6.17,NG/L,San Jose Creek Water Reclamation Plant
8/3/2021,effluent,PFHxA,Perfluorohexanoic acid,=,17.9,NG/L,San Jose Creek Water Reclamation Plant
8/3/2021,effluent,PFOA,Perfluorooctanoic acid,=,4.92,NG/L,San Jose Creek Water Reclamation Plant
8/3/2021,effluent,FOSA,Perfluorooctane sulfonamide,=,9.13,NG/L,San Jose Creek Water Reclamation Plant
8/3/2021,effluent,PFPA,Perfluoropentanoic acid,=,15.9,NG/L,San Jose Creek Water Reclamation Plant
11/24/2020,effluent,PFBS,Perfluorobutanesulfonic acid,=,13,NG/L,Camrosa Water Reclamation Facility
11/24/2020,influent,PFBS,Perfluorobutanesulfonic acid,=,1.9,NG/L,Camrosa Water Reclamation Facility
11/24/2020,effluent,PFHxA,Perfluorohexanoic acid,=,43,NG/L,Camrosa Water Reclamation Facility
11/24/2020,effluent,PFHpA,Perfluoroheptanoic acid,=,2.5,NG/L,Camrosa Water Reclamation Facility
11/24/2020,effluent,PFDA,Perfluorodecanoic acid,=,1,NG/L,Camrosa Water Reclamation Facility
11/24/2020,effluent,PFOA,Perfluorooctanoic acid,=,17,NG/L,Camrosa Water Reclamation Facility
11/24/2020,effluent,PFOS,Perfluorooctane sulfonic acid,=,1.6,NG/L,Camrosa Water Reclamation Facility
3/22/2021,effluent,NMEFOSAA,N-Methyl perfluorooctane sulfonamidoacetic acid,=,0.42,NG/L,Camrosa Water Reclamation Facility
3/22/2021,effluent,PFBS,Perfluorobutanesulfonic acid,=,14,NG/L,Camrosa Water Reclamation Facility
3/22/2021,influent,PFBS,Perfluorobutanesulfonic acid,=,1.3,NG/L,Camrosa Water Reclamation Facility
3/22/2021,effluent,PFHxA,Perfluorohexanoic acid,=,73,NG/L,Camrosa Water Reclamation Facility
3/22/2021,effluent,PFHpA,Perfluoroheptanoic acid,=,4.1,NG/L,Camrosa Water Reclamation Facility
3/22/2021,influent,PFHxS,Perfluorohexanesulfonic acid,=,0.49,NG/L,Camrosa Water Reclamation Facility
3/22/2021,effluent,PFHxS,Perfluorohexanesulfonic acid,=,0.94,NG/L,Camrosa Water Reclamation Facility
3/22/2021,effluent,PFNA,Perfluorononanoic acid,=,0.97,NG/L,Camrosa Water Reclamation Facility
3/22/2021,effluent,PFDA,Perfluorodecanoic acid,=,1.6,NG/L,Camrosa Water Reclamation Facility
3/22/2021,effluent,PFOA,Perfluorooctanoic acid,=,43,NG/L,Camrosa Water Reclamation Facility
3/22/2021,effluent,PFOS,Perfluorooctane sulfonic acid,=,2.1,NG/L,Camrosa Water Reclamation Facility
3/22/2021,influent,PFOS,Perfluorooctane sulfonic acid,=,1.2,NG/L,Camrosa Water Reclamation Facility
3/22/2021,effluent,PFPA,Perfluoropentanoic acid,=,100,NG/L,Camrosa Water Reclamation Facility
5/26/2021,effluent,NMEFOSAA,N-Methyl perfluorooctane sulfonamidoacetic acid,=,1.4,NG/L,Camrosa Water Reclamation Facility
5/26/2021,effluent,PFBA,Perfluorobutyric acid,=,2.6,NG/L,Camrosa Water Reclamation Facility
5/26/2021,effluent,PFBS,Perfluorobutanesulfonic acid,=,16,NG/L,Camrosa Water Reclamation Facility
5/26/2021,influent,PFHxA,Perfluorohexanoic acid,=,5.3,NG/L,Camrosa Water Reclamation Facility
5/26/2021,effluent,PFHxA,Perfluorohexanoic acid,=,47,NG/L,Camrosa Water Reclamation Facility
5/26/2021,influent,PFHxS,Perfluorohexanesulfonic acid,=,1.6,NG/L,Camrosa Water Reclamation Facility
5/26/2021,effluent,PFHxS,Perfluorohexanesulfonic acid,=,3.1,NG/L,Camrosa Water Reclamation Facility
5/26/2021,effluent,PFNA,Perfluorononanoic acid,=,1.6,NG/L,Camrosa Water Reclamation Facility
5/26/2021,effluent,PFDA,Perfluorodecanoic acid,=,2.9,NG/L,Camrosa Water Reclamation Facility
5/26/2021,influent,PFOA,Perfluorooctanoic acid,=,2.3,NG/L,Camrosa Water Reclamation Facility
5/26/2021,effluent,PFOA,Perfluorooctanoic acid,=,33,NG/L,Camrosa Water Reclamation Facility
5/26/2021,effluent,PFOS,Perfluorooctane sulfonic acid,=,4.6,NG/L,Camrosa Water Reclamation Facility
5/26/2021,influent,PFOS,Perfluorooctane sulfonic acid,=,1.8,NG/L,Camrosa Water Reclamation Facility
5/26/2021,influent,PFPA,Perfluoropentanoic acid,=,3.7,NG/L,Camrosa Water Reclamation Facility
5/26/2021,effluent,PFPA,Perfluoropentanoic acid,=,74,NG/L,Camrosa Water Reclamation Facility
8/18/2021,influent,8:2FTS,8:2 Fluorotelomer sulfonic acid,=,1.1,NG/L,Camrosa Water Reclamation Facility
8/18/2021,influent,PFBA,Perfluorobutyric acid,=,3,NG/L,Camrosa Water Reclamation Facility
8/18/2021,influent,PFBS,Perfluorobutanesulfonic acid,=,1.1,NG/L,Camrosa Water Reclamation Facility
8/18/2021,influent,PFHxA,Perfluorohexanoic acid,=,6.7,NG/L,Camrosa Water Reclamation Facility
8/18/2021,influent,PFOA,Perfluorooctanoic acid,=,3.7,NG/L,Camrosa Water Reclamation Facility
8/18/2021,influent,PFPA,Perfluoropentanoic acid,=,4.2,NG/L,Camrosa Water Reclamation Facility
8/18/2021,effluent,PFBA,Perfluorobutyric acid,=,8.8,NG/L,Camrosa Water Reclamation Facility
8/18/2021,effluent,PFBS,Perfluorobutanesulfonic acid,=,16,NG/L,Camrosa Water Reclamation Facility
8/18/2021,effluent,PFHxA,Perfluorohexanoic acid,=,39,NG/L,Camrosa Water Reclamation Facility
8/18/2021,effluent,PFHpA,Perfluoroheptanoic acid,=,3.5,NG/L,Camrosa Water Reclamation Facility
8/18/2021,effluent,PFHxS,Perfluorohexanesulfonic acid,=,0.92,NG/L,Camrosa Water Reclamation Facility
8/18/2021,effluent,PFNA,Perfluorononanoic acid,=,1.1,NG/L,Camrosa Water Reclamation Facility
8/18/2021,effluent,PFDA,Perfluorodecanoic acid,=,1.8,NG/L,Camrosa Water Reclamation Facility
8/18/2021,effluent,PFOA,Perfluorooctanoic acid,=,21,NG/L,Camrosa Water Reclamation Facility
8/18/2021,effluent,PFOS,Perfluorooctane sulfonic acid,=,2.4,NG/L,Camrosa Water Reclamation Facility
8/18/2021,effluent,PFPA,Perfluoropentanoic acid,=,80,NG/L,Camrosa Water Reclamation Facility
